job_id,job_title,company,location,experience,salary_inr,employment_type,skills
JOB01071,Data Scientist,CloudPeak,Chennai,3-5 years,2077658,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; REST API; Node.js
JOB01072,Data Scientist,DataBridge,Pune,1-3 years,1806410,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Data Visualization; React; DSA
JOB01073,AI/ML Engineer,InnoByte,Mumbai,1-3 years,1124545,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform
JOB01074,Software Developer,CloudPeak,Bengaluru,1-3 years,1446343,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Azure
JOB01075,Data Analyst,CloudPeak,Chennai,3-5 years,408673,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux; REST API
JOB01076,Software Developer,VisionWorks,Bengaluru,0-1 years,733940,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Linux
JOB01077,Data Analyst,TechNova,Pune,1-3 years,2175416,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01078,Data Analyst,CloudPeak,Remote,0-1 years,2099989,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Machine Learning; Node.js; REST API
JOB01079,AI/ML Engineer,Aster Labs,Bengaluru,3-5 years,2166858,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; React; Terraform; Data Visualization
JOB01080,Cloud Engineer,TechNova,Delhi NCR,1-3 years,1060930,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; PyTorch; Machine Learning; Statistics
JOB01081,Data Analyst,CloudPeak,Delhi NCR,0-1 years,2166036,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01082,AI/ML Engineer,InnoByte,Chennai,3-5 years,1700385,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform; DSA
JOB01083,Cloud Engineer,DataBridge,Remote,1-3 years,1545889,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB01084,Software Developer,CloudPeak,Bengaluru,1-3 years,1730459,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB01085,Full Stack Developer,TechNova,Pune,0-1 years,1584998,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; NumPy; Power BI
JOB01086,Data Scientist,Aster Labs,Pune,1-3 years,400451,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js
JOB01087,Software Developer,CloudPeak,Hyderabad,0-1 years,1486193,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB01088,Data Analyst,NextGen Systems,Pune,3-5 years,673438,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01089,Software Developer,TechNova,Hyderabad,1-3 years,1845899,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Excel; AWS
JOB01090,Data Analyst,NextGen Systems,Pune,0-1 years,1029933,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; NumPy
JOB01091,Full Stack Developer,CodeCraft,Bengaluru,1-3 years,1383852,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Linux
JOB01092,Data Analyst,TechNova,Pune,3-5 years,1365381,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Scikit-learn; NumPy; CSS
JOB01093,Software Developer,CloudPeak,Hyderabad,3-5 years,866562,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Terraform; Deep Learning
JOB01094,Data Scientist,DataBridge,Remote,0-1 years,2124773,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB01095,Cloud Engineer,CodeCraft,Mumbai,1-3 years,1477293,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Machine Learning
JOB01096,Software Developer,VisionWorks,Hyderabad,3-5 years,476196,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Excel; AWS
JOB01097,AI/ML Engineer,CloudPeak,Delhi NCR,3-5 years,445388,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Node.js; Excel; Linux
JOB01098,Software Developer,InnoByte,Remote,0-1 years,1814712,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Data Visualization; Power BI
JOB01099,Cloud Engineer,Aster Labs,Delhi NCR,1-3 years,1630196,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; REST API; JavaScript
JOB01100,Data Analyst,DataBridge,Pune,3-5 years,1066449,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; JavaScript; HTML; Machine Learning
JOB01101,Software Developer,VisionWorks,Bengaluru,0-1 years,1626718,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; AWS
JOB01102,Full Stack Developer,InnoByte,Remote,3-5 years,1478543,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform; Scikit-learn; Power BI
JOB01103,Software Developer,VisionWorks,Delhi NCR,0-1 years,2095006,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB01104,Data Scientist,TechNova,Bengaluru,1-3 years,2109816,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking; Deep Learning
JOB01105,Full Stack Developer,NextGen Systems,Delhi NCR,3-5 years,1940524,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; AWS; Linux; Terraform
JOB01106,Full Stack Developer,NextGen Systems,Remote,3-5 years,2061864,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB01107,Full Stack Developer,DataBridge,Bengaluru,0-1 years,1383555,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Pandas; Azure; Machine Learning
JOB01108,Data Scientist,NextGen Systems,Mumbai,3-5 years,2174346,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB01109,Full Stack Developer,CloudPeak,Delhi NCR,0-1 years,487071,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Docker
JOB01110,Data Analyst,NextGen Systems,Chennai,3-5 years,1878611,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; React
JOB01111,AI/ML Engineer,CodeCraft,Delhi NCR,3-5 years,354099,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform; React
JOB01112,Software Developer,InnoByte,Delhi NCR,3-5 years,924694,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; PyTorch; Terraform
JOB01113,Data Scientist,DataBridge,Bengaluru,1-3 years,1862508,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; React; Azure
JOB01114,Cloud Engineer,Aster Labs,Bengaluru,3-5 years,758122,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Pandas; CSS; PyTorch
JOB01115,AI/ML Engineer,DataBridge,Chennai,0-1 years,506112,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API
JOB01116,Data Analyst,InnoByte,Bengaluru,1-3 years,1662806,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01117,Software Developer,VisionWorks,Chennai,1-3 years,576158,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking; Machine Learning
JOB01118,Data Analyst,VisionWorks,Remote,0-1 years,1976864,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS
JOB01119,Data Scientist,TechNova,Bengaluru,1-3 years,529379,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB01120,AI/ML Engineer,CloudPeak,Bengaluru,1-3 years,1991328,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB01121,Data Analyst,TechNova,Hyderabad,1-3 years,1522849,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS; DSA; Azure
JOB01122,Software Developer,VisionWorks,Remote,1-3 years,1155138,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Machine Learning; AWS; React
JOB01123,Cloud Engineer,TechNova,Pune,3-5 years,1062227,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB01124,Cloud Engineer,TechNova,Mumbai,3-5 years,565355,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning
JOB01125,Cloud Engineer,NextGen Systems,Hyderabad,1-3 years,1686648,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel
JOB01126,AI/ML Engineer,TechNova,Bengaluru,0-1 years,2021483,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Docker; HTML; Data Visualization
JOB01127,Cloud Engineer,CloudPeak,Chennai,1-3 years,1574036,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Scikit-learn; Power BI; NumPy
JOB01128,Cloud Engineer,CloudPeak,Bengaluru,0-1 years,366948,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; NumPy; Power BI
JOB01129,Cloud Engineer,Aster Labs,Chennai,0-1 years,1235126,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB01130,Full Stack Developer,DataBridge,Delhi NCR,1-3 years,1066286,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB01131,AI/ML Engineer,Aster Labs,Chennai,0-1 years,1228067,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; Terraform; Linux
JOB01132,Software Developer,DataBridge,Pune,3-5 years,1803788,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Machine Learning; AWS; Terraform
JOB01133,Full Stack Developer,CloudPeak,Remote,0-1 years,1189516,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy; Power BI; Excel
JOB01134,Software Developer,TechNova,Mumbai,0-1 years,1100542,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB01135,Data Analyst,DataBridge,Chennai,1-3 years,412255,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git; Networking; Azure
JOB01136,Full Stack Developer,DataBridge,Chennai,0-1 years,2127408,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Docker; NumPy
JOB01137,Full Stack Developer,CloudPeak,Pune,3-5 years,2093668,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Data Visualization; AWS
JOB01138,Data Analyst,DataBridge,Hyderabad,1-3 years,1306728,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux
JOB01139,Full Stack Developer,DataBridge,Chennai,3-5 years,624296,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Data Visualization; Deep Learning
JOB01140,AI/ML Engineer,DataBridge,Bengaluru,3-5 years,1684088,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; REST API
JOB01141,Full Stack Developer,TechNova,Delhi NCR,1-3 years,868356,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Deep Learning; NumPy
JOB01142,Cloud Engineer,InnoByte,Chennai,3-5 years,2008841,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript; Data Visualization; SQL
JOB01143,AI/ML Engineer,CloudPeak,Hyderabad,3-5 years,1323639,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Scikit-learn; Statistics
JOB01144,Cloud Engineer,CodeCraft,Delhi NCR,3-5 years,1568836,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL; Statistics; Node.js
JOB01145,Software Developer,VisionWorks,Remote,0-1 years,775722,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Machine Learning
JOB01146,Full Stack Developer,CloudPeak,Remote,1-3 years,1548250,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; PyTorch; Power BI
JOB01147,Cloud Engineer,InnoByte,Hyderabad,1-3 years,631711,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB01148,Data Analyst,VisionWorks,Mumbai,3-5 years,436282,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Terraform
JOB01149,Data Scientist,VisionWorks,Hyderabad,1-3 years,1120728,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; Node.js; React
JOB01150,Software Developer,NextGen Systems,Delhi NCR,0-1 years,840294,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React
JOB01151,Software Developer,InnoByte,Remote,1-3 years,1496412,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Statistics; Terraform
JOB01152,Software Developer,Aster Labs,Bengaluru,3-5 years,499629,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB01153,Data Analyst,NextGen Systems,Delhi NCR,3-5 years,874337,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Machine Learning
JOB01154,Full Stack Developer,TechNova,Remote,1-3 years,897640,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform
JOB01155,Data Analyst,CloudPeak,Remote,1-3 years,1721728,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Node.js; AWS; REST API
JOB01156,Full Stack Developer,VisionWorks,Delhi NCR,1-3 years,840153,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Scikit-learn
JOB01157,Software Developer,CodeCraft,Chennai,1-3 years,1965081,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Linux; PyTorch
JOB01158,Cloud Engineer,CloudPeak,Mumbai,0-1 years,1135803,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB01159,AI/ML Engineer,Aster Labs,Hyderabad,0-1 years,1398157,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB01160,Data Scientist,TechNova,Mumbai,0-1 years,1580934,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Terraform; HTML; JavaScript
JOB01161,Full Stack Developer,CodeCraft,Bengaluru,3-5 years,778248,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Power BI; Terraform
JOB01162,Full Stack Developer,NextGen Systems,Bengaluru,0-1 years,1690087,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Data Visualization; NumPy; Python
JOB01163,AI/ML Engineer,VisionWorks,Bengaluru,0-1 years,2083243,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Azure
JOB01164,Software Developer,InnoByte,Pune,0-1 years,960492,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Linux; Machine Learning
JOB01165,Cloud Engineer,Aster Labs,Remote,1-3 years,710344,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform
JOB01166,Full Stack Developer,CodeCraft,Pune,3-5 years,620821,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB01167,Data Scientist,DataBridge,Hyderabad,1-3 years,2175464,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Data Visualization
JOB01168,AI/ML Engineer,VisionWorks,Hyderabad,0-1 years,1403766,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Docker; Linux; Excel
JOB01169,Full Stack Developer,Aster Labs,Mumbai,1-3 years,1452801,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Power BI; Linux
JOB01170,Data Scientist,InnoByte,Hyderabad,3-5 years,1896210,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI
JOB01171,Data Analyst,DataBridge,Chennai,3-5 years,1220428,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Node.js; Docker
JOB01172,Data Scientist,TechNova,Chennai,0-1 years,1175336,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking; Deep Learning; DSA
JOB01173,AI/ML Engineer,CodeCraft,Remote,3-5 years,1384918,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; CSS; Excel
JOB01174,Data Analyst,InnoByte,Mumbai,1-3 years,1934182,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01175,Data Scientist,TechNova,Pune,0-1 years,784890,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git
JOB01176,AI/ML Engineer,DataBridge,Pune,0-1 years,2144686,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Power BI; Networking; Terraform
JOB01177,Data Analyst,CloudPeak,Hyderabad,3-5 years,1837089,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01178,Data Scientist,DataBridge,Delhi NCR,1-3 years,1500138,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; CSS; React
JOB01179,Data Scientist,TechNova,Mumbai,0-1 years,2108453,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Deep Learning; Terraform
JOB01180,Data Analyst,CodeCraft,Chennai,0-1 years,1471250,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization
JOB01181,Software Developer,CloudPeak,Chennai,3-5 years,1100962,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Docker; React
JOB01182,AI/ML Engineer,TechNova,Remote,3-5 years,1811174,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; React
JOB01183,AI/ML Engineer,NextGen Systems,Pune,0-1 years,1169186,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git
JOB01184,Software Developer,CodeCraft,Remote,0-1 years,1969860,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA
JOB01185,Data Analyst,TechNova,Pune,0-1 years,541651,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git
JOB01186,Data Analyst,InnoByte,Remote,3-5 years,812564,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS
JOB01187,AI/ML Engineer,InnoByte,Remote,1-3 years,1221744,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Azure
JOB01188,Cloud Engineer,CodeCraft,Pune,0-1 years,1486032,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript
JOB01189,Full Stack Developer,Aster Labs,Chennai,0-1 years,1097794,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API
JOB01190,AI/ML Engineer,VisionWorks,Chennai,0-1 years,796206,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; AWS; Power BI
JOB01191,Data Analyst,CodeCraft,Hyderabad,3-5 years,808355,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Azure; CSS
JOB01192,Software Developer,Aster Labs,Delhi NCR,3-5 years,548693,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking
JOB01193,AI/ML Engineer,Aster Labs,Remote,3-5 years,717695,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking
JOB01194,Software Developer,DataBridge,Mumbai,3-5 years,1151890,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; AWS; React
JOB01195,Software Developer,InnoByte,Hyderabad,0-1 years,1642576,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; AWS
JOB01196,Data Scientist,CloudPeak,Hyderabad,1-3 years,475667,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; CSS
