job_id,job_title,company,location,experience,salary_inr,employment_type,skills,salary_lpa
JOB01066,Cloud Engineer,NextGen Systems,Delhi NCR,3-5 years,977471,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Power BI,9.77471
JOB01067,AI/ML Engineer,DataBridge,Bengaluru,1-3 years,1439819,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Power BI,14.39819
JOB01068,Cloud Engineer,InnoByte,Chennai,3-5 years,1302756,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Power BI,13.02756
JOB01069,Data Scientist,TechNova,Pune,0-1 years,543459,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,5.43459
JOB01070,Full Stack Developer,CodeCraft,Remote,1-3 years,1583627,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Pandas; Power BI,15.83627
JOB01071,Data Scientist,CloudPeak,Chennai,3-5 years,2077658,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; REST API; Node.js,20.77658
JOB01072,Data Scientist,DataBridge,Pune,1-3 years,1806410,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Data Visualization; React; DSA,18.0641
JOB01073,AI/ML Engineer,InnoByte,Mumbai,1-3 years,1124545,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform,11.24545
JOB01074,Software Developer,CloudPeak,Bengaluru,1-3 years,1446343,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Azure,14.46343
JOB01075,Data Analyst,CloudPeak,Chennai,3-5 years,408673,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux; REST API,4.08673
JOB01076,Software Developer,VisionWorks,Bengaluru,0-1 years,733940,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Linux,7.3394
JOB01077,Data Analyst,TechNova,Pune,1-3 years,2175416,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,21.75416
JOB01078,Data Analyst,CloudPeak,Remote,0-1 years,2099989,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Machine Learning; Node.js; REST API,20.99989
JOB01079,AI/ML Engineer,Aster Labs,Bengaluru,3-5 years,2166858,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; React; Terraform; Data Visualization,21.66858
JOB01080,Cloud Engineer,TechNova,Delhi NCR,1-3 years,1060930,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; PyTorch; Machine Learning; Statistics,10.6093
JOB01081,Data Analyst,CloudPeak,Delhi NCR,0-1 years,2166036,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,21.66036
JOB01082,AI/ML Engineer,InnoByte,Chennai,3-5 years,1700385,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform; DSA,17.00385
JOB01083,Cloud Engineer,DataBridge,Remote,1-3 years,1545889,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,15.45889
JOB01084,Software Developer,CloudPeak,Bengaluru,1-3 years,1730459,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,17.30459
JOB01085,Full Stack Developer,TechNova,Pune,0-1 years,1584998,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; NumPy; Power BI,15.84998
JOB01086,Data Scientist,Aster Labs,Pune,1-3 years,400451,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Node.js,4.00451
JOB01087,Software Developer,CloudPeak,Hyderabad,0-1 years,1486193,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,14.86193
JOB01088,Data Analyst,NextGen Systems,Pune,3-5 years,673438,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,6.73438
JOB01089,Software Developer,TechNova,Hyderabad,1-3 years,1845899,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Excel; AWS,18.45899
JOB01090,Data Analyst,NextGen Systems,Pune,0-1 years,1029933,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; NumPy,10.29933
JOB01091,Full Stack Developer,CodeCraft,Bengaluru,1-3 years,1383852,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Linux,13.83852
JOB01092,Data Analyst,TechNova,Pune,3-5 years,1365381,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Scikit-learn; NumPy; CSS,13.65381
JOB01093,Software Developer,CloudPeak,Hyderabad,3-5 years,866562,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Terraform; Deep Learning,8.66562
JOB01094,Data Scientist,DataBridge,Remote,0-1 years,2124773,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,21.24773
JOB01095,Cloud Engineer,CodeCraft,Mumbai,1-3 years,1477293,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Machine Learning,14.77293
JOB01096,Software Developer,VisionWorks,Hyderabad,3-5 years,476196,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Excel; AWS,4.76196
JOB01097,AI/ML Engineer,CloudPeak,Delhi NCR,3-5 years,445388,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Node.js; Excel; Linux,4.45388
JOB01098,Software Developer,InnoByte,Remote,0-1 years,1814712,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Data Visualization; Power BI,18.14712
JOB01099,Cloud Engineer,Aster Labs,Delhi NCR,1-3 years,1630196,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; REST API; JavaScript,16.30196
JOB01100,Data Analyst,DataBridge,Pune,3-5 years,1066449,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; JavaScript; HTML; Machine Learning,10.66449
JOB01101,Software Developer,VisionWorks,Bengaluru,0-1 years,1626718,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; AWS,16.26718
JOB01102,Full Stack Developer,InnoByte,Remote,3-5 years,1478543,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform; Scikit-learn; Power BI,14.78543
JOB01103,Software Developer,VisionWorks,Delhi NCR,0-1 years,2095006,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,20.95006
JOB01104,Data Scientist,TechNova,Bengaluru,1-3 years,2109816,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking; Deep Learning,21.09816
JOB01105,Full Stack Developer,NextGen Systems,Delhi NCR,3-5 years,1940524,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; AWS; Linux; Terraform,19.40524
JOB01106,Full Stack Developer,NextGen Systems,Remote,3-5 years,2061864,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,20.61864
JOB01107,Full Stack Developer,DataBridge,Bengaluru,0-1 years,1383555,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Pandas; Azure; Machine Learning,13.83555
JOB01108,Data Scientist,NextGen Systems,Mumbai,3-5 years,2174346,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,21.74346
JOB01109,Full Stack Developer,CloudPeak,Delhi NCR,0-1 years,487071,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Docker,4.87071
JOB01110,Data Analyst,NextGen Systems,Chennai,3-5 years,1878611,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; React,18.78611
JOB01111,AI/ML Engineer,CodeCraft,Delhi NCR,3-5 years,354099,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Terraform; React,3.54099
JOB01112,Software Developer,InnoByte,Delhi NCR,3-5 years,924694,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; PyTorch; Terraform,9.24694
JOB01113,Data Scientist,DataBridge,Bengaluru,1-3 years,1862508,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; React; Azure,18.62508
JOB01114,Cloud Engineer,Aster Labs,Bengaluru,3-5 years,758122,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Pandas; CSS; PyTorch,7.58122
JOB01115,AI/ML Engineer,DataBridge,Chennai,0-1 years,506112,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; REST API,5.06112
JOB01116,Data Analyst,InnoByte,Bengaluru,1-3 years,1662806,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,16.62806
JOB01117,Software Developer,VisionWorks,Chennai,1-3 years,576158,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Networking; Machine Learning,5.76158
JOB01118,Data Analyst,VisionWorks,Remote,0-1 years,1976864,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS,19.76864
JOB01119,Data Scientist,TechNova,Bengaluru,1-3 years,529379,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,5.29379
JOB01120,AI/ML Engineer,CloudPeak,Bengaluru,1-3 years,1991328,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,19.91328
JOB01121,Data Analyst,TechNova,Hyderabad,1-3 years,1522849,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; CSS; DSA; Azure,15.22849
JOB01122,Software Developer,VisionWorks,Remote,1-3 years,1155138,Internship,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Machine Learning; AWS; React,11.55138
JOB01123,Cloud Engineer,TechNova,Pune,3-5 years,1062227,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,10.62227
JOB01124,Cloud Engineer,TechNova,Mumbai,3-5 years,565355,Full-time,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Deep Learning,5.65355
JOB01125,Cloud Engineer,NextGen Systems,Hyderabad,1-3 years,1686648,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Excel,16.86648
JOB01126,AI/ML Engineer,TechNova,Bengaluru,0-1 years,2021483,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Docker; HTML; Data Visualization,20.21483
JOB01127,Cloud Engineer,CloudPeak,Chennai,1-3 years,1574036,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; Scikit-learn; Power BI; NumPy,15.74036
JOB01128,Cloud Engineer,CloudPeak,Bengaluru,0-1 years,366948,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; NumPy; Power BI,3.66948
JOB01129,Cloud Engineer,Aster Labs,Chennai,0-1 years,1235126,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,12.35126
JOB01130,Full Stack Developer,DataBridge,Delhi NCR,1-3 years,1066286,Internship,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,10.66286
JOB01131,AI/ML Engineer,Aster Labs,Chennai,0-1 years,1228067,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; Terraform; Linux,12.28067
JOB01132,Software Developer,DataBridge,Pune,3-5 years,1803788,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Machine Learning; AWS; Terraform,18.03788
JOB01133,Full Stack Developer,CloudPeak,Remote,0-1 years,1189516,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; NumPy; Power BI; Excel,11.89516
JOB01134,Software Developer,TechNova,Mumbai,0-1 years,1100542,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,11.00542
JOB01135,Data Analyst,DataBridge,Chennai,1-3 years,412255,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git; Networking; Azure,4.12255
JOB01136,Full Stack Developer,DataBridge,Chennai,0-1 years,2127408,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Docker; NumPy,21.27408
JOB01137,Full Stack Developer,CloudPeak,Pune,3-5 years,2093668,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Data Visualization; AWS,20.93668
JOB01138,Data Analyst,DataBridge,Hyderabad,1-3 years,1306728,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Linux,13.06728
JOB01139,Full Stack Developer,DataBridge,Chennai,3-5 years,624296,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Data Visualization; Deep Learning,6.24296
JOB01140,AI/ML Engineer,DataBridge,Bengaluru,3-5 years,1684088,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Networking; REST API,16.84088
JOB01141,Full Stack Developer,TechNova,Delhi NCR,1-3 years,868356,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Deep Learning; NumPy,8.68356
JOB01142,Cloud Engineer,InnoByte,Chennai,3-5 years,2008841,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; JavaScript; Data Visualization; SQL,20.08841
JOB01143,AI/ML Engineer,CloudPeak,Hyderabad,3-5 years,1323639,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Scikit-learn; Statistics,13.23639
JOB01144,Cloud Engineer,CodeCraft,Delhi NCR,3-5 years,1568836,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform; SQL; Statistics; Node.js,15.68836
JOB01145,Software Developer,VisionWorks,Remote,0-1 years,775722,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Machine Learning,7.75722
JOB01146,Full Stack Developer,CloudPeak,Remote,1-3 years,1548250,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; PyTorch; Power BI,15.4825
JOB01147,Cloud Engineer,InnoByte,Hyderabad,1-3 years,631711,Internship,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,6.31711
JOB01148,Data Analyst,VisionWorks,Mumbai,3-5 years,436282,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Terraform,4.36282
JOB01149,Data Scientist,VisionWorks,Hyderabad,1-3 years,1120728,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; Node.js; React,11.20728
JOB01150,Software Developer,NextGen Systems,Delhi NCR,0-1 years,840294,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; React,8.40294
JOB01151,Software Developer,InnoByte,Remote,1-3 years,1496412,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Statistics; Terraform,14.96412
JOB01152,Software Developer,Aster Labs,Bengaluru,3-5 years,499629,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,4.99629
JOB01153,Data Analyst,NextGen Systems,Delhi NCR,3-5 years,874337,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Machine Learning,8.74337
JOB01154,Full Stack Developer,TechNova,Remote,1-3 years,897640,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Terraform,8.9764
JOB01155,Data Analyst,CloudPeak,Remote,1-3 years,1721728,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Node.js; AWS; REST API,17.21728
JOB01156,Full Stack Developer,VisionWorks,Delhi NCR,1-3 years,840153,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Scikit-learn,8.40153
JOB01157,Software Developer,CodeCraft,Chennai,1-3 years,1965081,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Linux; PyTorch,19.65081
JOB01158,Cloud Engineer,CloudPeak,Mumbai,0-1 years,1135803,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,11.35803
JOB01159,AI/ML Engineer,Aster Labs,Hyderabad,0-1 years,1398157,Contract,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,13.98157
JOB01160,Data Scientist,TechNova,Mumbai,0-1 years,1580934,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Terraform; HTML; JavaScript,15.80934
JOB01161,Full Stack Developer,CodeCraft,Bengaluru,3-5 years,778248,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Power BI; Terraform,7.78248
JOB01162,Full Stack Developer,NextGen Systems,Bengaluru,0-1 years,1690087,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; Data Visualization; NumPy; Python,16.90087
JOB01163,AI/ML Engineer,VisionWorks,Bengaluru,0-1 years,2083243,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Azure,20.83243
JOB01164,Software Developer,InnoByte,Pune,0-1 years,960492,Contract,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Node.js; Linux; Machine Learning,9.60492
JOB01165,Cloud Engineer,Aster Labs,Remote,1-3 years,710344,Contract,Python; Linux; Git; AWS; Azure; Docker; Networking; Terraform,7.10344
JOB01166,Full Stack Developer,CodeCraft,Pune,3-5 years,620821,Full-time,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API,6.20821
JOB01167,Data Scientist,DataBridge,Hyderabad,1-3 years,2175464,Internship,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Data Visualization,21.75464
JOB01168,AI/ML Engineer,VisionWorks,Hyderabad,0-1 years,1403766,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Docker; Linux; Excel,14.03766
JOB01169,Full Stack Developer,Aster Labs,Mumbai,1-3 years,1452801,Contract,HTML; CSS; JavaScript; React; Node.js; SQL; Git; REST API; DSA; Power BI; Linux,14.52801
JOB01170,Data Scientist,InnoByte,Hyderabad,3-5 years,1896210,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI,18.9621
JOB01171,Data Analyst,DataBridge,Chennai,3-5 years,1220428,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Node.js; Docker,12.20428
JOB01172,Data Scientist,TechNova,Chennai,0-1 years,1175336,Contract,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Networking; Deep Learning; DSA,11.75336
JOB01173,AI/ML Engineer,CodeCraft,Remote,3-5 years,1384918,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; CSS; Excel,13.84918
JOB01174,Data Analyst,InnoByte,Mumbai,1-3 years,1934182,Contract,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,19.34182
JOB01175,Data Scientist,TechNova,Pune,0-1 years,784890,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Git,7.8489
JOB01176,AI/ML Engineer,DataBridge,Pune,0-1 years,2144686,Full-time,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; Power BI; Networking; Terraform,21.44686
JOB01177,Data Analyst,CloudPeak,Hyderabad,3-5 years,1837089,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,18.37089
JOB01178,Data Scientist,DataBridge,Delhi NCR,1-3 years,1500138,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; PyTorch; CSS; React,15.00138
JOB01179,Data Scientist,TechNova,Mumbai,0-1 years,2108453,Full-time,Python; SQL; Pandas; NumPy; Statistics; Machine Learning; Scikit-learn; Power BI; Deep Learning; Terraform,21.08453
JOB01180,Data Analyst,CodeCraft,Chennai,0-1 years,1471250,Internship,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization,14.7125
JOB01181,Software Developer,CloudPeak,Chennai,3-5 years,1100962,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA; Docker; React,11.00962
JOB01182,AI/ML Engineer,TechNova,Remote,3-5 years,1811174,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git; React,18.11174
JOB01183,AI/ML Engineer,NextGen Systems,Pune,0-1 years,1169186,Internship,Python; SQL; Pandas; NumPy; Machine Learning; Deep Learning; PyTorch; Git,11.69186
JOB01184,Software Developer,CodeCraft,Remote,0-1 years,1969860,Full-time,Python; SQL; Git; REST API; HTML; CSS; JavaScript; DSA,19.6986
JOB01185,Data Analyst,TechNova,Pune,0-1 years,541651,Full-time,Python; SQL; Excel; Power BI; Pandas; Statistics; Data Visualization; Git,5.41651
